Joshua Project People Group Data

ROG3,Ctry,PeopleID3,ROP3,PeopNameAcrossCountries,PeopNameInCountry,Population,JPScale,LeastReached,Frontier,ROL3,PrimaryLanguageName,BibleStatus,RLG3,PrimaryReligion,PercentAdherents,PctChristianRange,PercentEvangelical,PctEvangelicalRange,ROP1,PeopleID1,AffinityBloc,PeopleID2,ROP2,PeopleCluster,RegionCode,RegionName,ROG2,Continent,10_40Window,CountOfCountries,IndigenousCode,WorkersNeeded,Latitude,Longitude
IN,India,18013,113507,Sanei,Sanei,1100,1,Y,Y,ory,Odia,5,5,Hinduism,0.000,0-0.1%,0.000,0-0.1%,A012,21,"South Asian Peoples",412,A012,"South Asia Dalit - other",4,"Asia, South",ASI,Asia,Y,1,Y,1,20.567000490034,86.160417635251
IN,India,18014,113508,Sangar,Sangar,35000,1,Y,Y,mar,Marathi,5,5,Hinduism,0.000,0-0.1%,0.000,0-0.1%,A012,21,"South Asian Peoples",442,A012,"South Asia Hindu - other",4,"Asia, South",ASI,Asia,Y,2,Y,1,23.856975729031,77.724954412068
IN,India,18160,113672,"Sangtarash (Hindu traditions)","Sangtarash (Hindu traditions)",6100,1,Y,Y,hin,Hindi,5,5,Hinduism,0.000,0-0.1%,0.000,0-0.1%,A012,21,"South Asian Peoples",442,A012,"South Asia Hindu - other",4,"Asia, South",ASI,Asia,Y,1,Y,1,24.880960207994,85.06356736079
IN,India,18016,113510,"Sanhai (Hindu traditions)","Sanhai (Hindu traditions)",3400,1,Y,Y,hin,Hindi,5,5,Hinduism,0.000,0-0.1%,0.000,0-0.1%,A012,21,"South Asian Peoples",412,A012,"South Asia Dalit - other",4,"Asia, South",ASI,Asia,Y,1,Y,1,32.256526177744,76.66515896128
IN,India,18017,113511,Sanhal,Sanhal,2100,1,Y,Y,pan,"Punjabi, Eastern",5,5,Hinduism,0.000,0-0.1%,0.000,0-0.1%,A012,21,"South Asian Peoples",412,A012,"South Asia Dalit - other",4,"Asia, South",ASI,Asia,Y,1,Y,1,31.851512353665,74.891696313627
IN,India,18018,113512,Sankara,Sankara,82000,1,Y,Y,ben,Bengali,5,5,Hinduism,0.000,0-0.1%,0.000,0-0.1%,A012,21,"South Asian Peoples",442,A012,"South Asia Hindu - other",4,"Asia, South",ASI,Asia,Y,2,Y,2,22.488249651281,87.367511782103
IN,India,21498,117184,Sansi,Sansi,8100,1,Y,Y,ssi,Sansi,3,5,Hinduism,0.000,0-0.1%,0.000,0-0.1%,A012,21,"South Asian Peoples",442,A012,"South Asia Hindu - other",4,"Asia, South",ASI,Asia,Y,1,Y,1,32.0372,75.40573
IN,India,18019,113513,"Sansi (Hindu traditions)","Sansi (Hindu traditions)",224000,1,Y,Y,hin,Hindi,5,5,Hinduism,0.045,0-0.1%,,Unknown,A012,21,"South Asian Peoples",412,A012,"South Asia Dalit - other",4,"Asia, South",ASI,Asia,Y,2,Y,4,31.796123247817,75.146681954507
IN,India,18166,113678,"Sansi (Sikh traditions)","Sansi (Sikh traditions)",71000,1,Y,Y,pan,"Punjabi, Eastern",5,8,"Other / Small",0.000,0-0.1%,0.000,0-0.1%,A012,21,"South Asian Peoples",470,A012,"South Asia Sikh - other",4,"Asia, South",ASI,Asia,Y,1,Y,1,31.109023042088,76.243232330143
IN,India,21229,117805,"Sansi Kapadia","Sansi Kapadia",6100,1,Y,Y,hin,Hindi,5,5,Hinduism,0.000,0-0.1%,0.000,0-0.1%,A012,21,"South Asian Peoples",412,A012,"South Asia Dalit - other",4,"Asia, South",ASI,Asia,Y,1,Y,1,26.843924606516,72.751644726355
IN,India,18020,113514,Sansoi,Sansoi,2200,1,Y,Y,pan,"Punjabi, Eastern",5,5,Hinduism,0.000,0-0.1%,0.000,0-0.1%,A012,21,"South Asian Peoples",412,A012,"South Asia Dalit - other",4,"Asia, South",ASI,Asia,Y,1,Y,1,32.334870341544,76.524975913264
IN,India,18021,113515,"Santia (Hindu traditions)","Santia (Hindu traditions)",12000,1,Y,Y,hin,Hindi,5,5,Hinduism,0.000,0-0.1%,0.000,0-0.1%,A012,21,"South Asian Peoples",412,A012,"South Asia Dalit - other",4,"Asia, South",ASI,Asia,Y,1,Y,1,25.769790003348,73.725689587281
IN,India,18022,113517,Saonta,Saonta,4600,1,Y,N,hne,Chhattisgarhi,5,5,Hinduism,0.131,0.1-2%,,Unknown,A012,21,"South Asian Peoples",475,A012,"South Asia Tribal - other",4,"Asia, South",ASI,Asia,Y,1,Y,1,22.887095453204,81.97244190011
IN,India,21636,118421,Sapela,Sapela,2400,1,Y,Y,gbm,Garhwali,4,5,Hinduism,0.000,0-0.1%,0.000,0-0.1%,A012,21,"South Asian Peoples",442,A012,"South Asia Hindu - other",4,"Asia, South",ASI,Asia,Y,1,Y,1,30.4351,78.56615
IN,India,18026,113521,Sapru,Sapru,1200,1,Y,Y,ory,Odia,5,5,Hinduism,0.000,0-0.1%,0.000,0-0.1%,A012,21,"South Asian Peoples",442,A012,"South Asia Hindu - other",4,"Asia, South",ASI,Asia,Y,1,Y,1,17.687212013981,82.451719083065
IN,India,18030,113525,"Sardar (Hindu traditions)","Sardar (Hindu traditions)",4000,1,Y,Y,kan,Kannada,5,5,Hinduism,0.000,0-0.1%,0.000,0-0.1%,A012,21,"South Asian Peoples",442,A012,"South Asia Hindu - other",4,"Asia, South",ASI,Asia,Y,1,Y,1,15.385015803318,75.552067143192
IN,India,18029,113524,"Sardar (Muslim traditions)","Sardar (Muslim traditions)",13000,1,Y,Y,ben,Bengali,5,6,Islam,0.000,0-0.1%,0.000,0-0.1%,A012,21,"South Asian Peoples",462,A012,"South Asia Muslim - other",4,"Asia, South",ASI,Asia,Y,2,Y,1,23.285423510081,86.907897797381
IN,India,18031,113526,"Sarera (Hindu traditions)","Sarera (Hindu traditions)",31000,1,Y,N,pan,"Punjabi, Eastern",5,5,Hinduism,0.354,0.1-2%,,Unknown,A012,21,"South Asian Peoples",442,A012,"South Asia Hindu - other",4,"Asia, South",ASI,Asia,Y,1,Y,1,31.88050403935,76.142248100804
IN,India,18167,113679,"Sarera (Sikh traditions)","Sarera (Sikh traditions)",89000,1,Y,Y,pan,"Punjabi, Eastern",5,8,"Other / Small",0.000,0-0.1%,0.000,0-0.1%,A012,21,"South Asian Peoples",470,A012,"South Asia Sikh - other",4,"Asia, South",ASI,Asia,Y,1,Y,2,29.993135263575,73.943568147201
IN,India,18033,113528,Sargara,Sargara,145000,1,Y,Y,rwr,"Marwari (India)",4,5,Hinduism,0.000,0-0.1%,0.000,0-0.1%,A012,21,"South Asian Peoples",412,A012,"South Asia Dalit - other",4,"Asia, South",ASI,Asia,Y,1,Y,3,25.43660348907,73.750234639724
IN,India,18035,113530,Sarki,Sarki,29000,1,Y,N,npi,Nepali,5,5,Hinduism,2.658,2-5%,,Unknown,A012,21,"South Asian Peoples",442,A012,"South Asia Hindu - other",4,"Asia, South",ASI,Asia,Y,3,Y,1,27.221812,88.660649
IN,India,21560,118351,Sartang,Sartang,3400,1,Y,N,onp,Sartang,3,2,Buddhism,1.500,0.1-2%,,Unknown,A012,21,"South Asian Peoples",475,A012,"South Asia Tribal - other",4,"Asia, South",ASI,Asia,Y,1,Y,1,27.297,92.401
IN,India,18037,113532,"Saryara (Hindu traditions)","Saryara (Hindu traditions)",16000,1,Y,Y,dgo,Dogri,4,5,Hinduism,0.000,0-0.1%,0.000,0-0.1%,A012,21,"South Asian Peoples",412,A012,"South Asia Dalit - other",4,"Asia, South",ASI,Asia,Y,1,Y,1,33.537535529477,76.095714529096
IN,India,18036,113531,"Saryara (Muslim traditions)","Saryara (Muslim traditions)",2000,1,Y,Y,kas,Kashmiri,5,6,Islam,0.000,0-0.1%,0.000,0-0.1%,A012,21,"South Asian Peoples",462,A012,"South Asia Muslim - other",4,"Asia, South",ASI,Asia,Y,2,Y,1,33.506975366912,76.426582038054
IN,India,18040,113535,Satani,Satani,438000,1,Y,Y,tel,Telugu,5,5,Hinduism,0.000,0-0.1%,0.000,0-0.1%,A012,21,"South Asian Peoples",442,A012,"South Asia Hindu - other",4,"Asia, South",ASI,Asia,Y,1,Y,9,19.137773899973,79.980480086833
IN,India,18039,113534,Sathwara,Sathwara,69000,1,Y,Y,guj,Gujarati,5,5,Hinduism,0.000,0-0.1%,0.000,0-0.1%,A012,21,"South Asian Peoples",442,A012,"South Asia Hindu - other",4,"Asia, South",ASI,Asia,Y,2,Y,1,23.215585752742,72.207856236538
IN,India,21708,118496,Satnami,Satnami,1792000,1,Y,N,hin,Hindi,5,5,Hinduism,1.659,0.1-2%,,Unknown,A012,21,"South Asian Peoples",406,A012,"South Asia Dalit - Chamar (Bhambi)",4,"Asia, South",ASI,Asia,Y,1,Y,36,21.03525,82.23055
IN,India,18042,113537,Sauntia,Sauntia,83000,1,Y,N,ory,Odia,5,5,Hinduism,0.649,0.1-2%,,Unknown,A012,21,"South Asian Peoples",442,A012,"South Asia Hindu - other",4,"Asia, South",ASI,Asia,Y,1,Y,2,23.546738273292,83.401792604172
IN,India,18043,113538,Saur,Saur,154000,1,Y,Y,hin,Hindi,5,5,Hinduism,0.021,0-0.1%,,Unknown,A012,21,"South Asian Peoples",475,A012,"South Asia Tribal - other",4,"Asia, South",ASI,Asia,Y,1,Y,3,24.374261798874,79.058350138028
IN,India,18046,113542,Sayankulam,Sayankulam,1100,1,Y,Y,tam,Tamil,5,5,Hinduism,0.000,0-0.1%,0.000,0-0.1%,A012,21,"South Asian Peoples",442,A012,"South Asia Hindu - other",4,"Asia, South",ASI,Asia,Y,1,Y,1,11.29460635624,77.569164766924
IN,India,18045,113540,Sayyid,Sayyid,8061000,1,Y,Y,urd,Urdu,5,6,Islam,0.000,0-0.1%,0.000,0-0.1%,A012,21,"South Asian Peoples",465,A012,"South Asia Muslim - Sayyid",4,"Asia, South",ASI,Asia,Y,5,Y,161,18.984336959888,74.503019955503
IN,India,21813,118600,"Sayyid Husaini","Sayyid Husaini",438000,1,Y,Y,urd,Urdu,5,6,Islam,0.000,0-0.1%,0.000,0-0.1%,A012,21,"South Asian Peoples",465,A012,"South Asia Muslim - Sayyid",4,"Asia, South",ASI,Asia,Y,2,Y,9,28.75666,78.70179
IN,India,18069,113569,Segidi,Segidi,97000,1,Y,Y,tel,Telugu,5,5,Hinduism,0.000,0-0.1%,0.000,0-0.1%,A012,21,"South Asian Peoples",442,A012,"South Asia Hindu - other",4,"Asia, South",ASI,Asia,Y,1,Y,2,19.350488732413,84.556978364266
IN,India,18072,113572,Semman,Semman,5000,1,Y,N,tam,Tamil,5,5,Hinduism,0.640,0.1-2%,,Unknown,A012,21,"South Asian Peoples",412,A012,"South Asia Dalit - other",4,"Asia, South",ASI,Asia,Y,2,Y,1,8.9925666600545,77.581305067232
IN,India,20694,113613,Sentinelese,Sentinelese,200,1,Y,Y,std,Sentinel,1,9,Unknown,0.000,0-0.1%,0.000,0-0.1%,A012,21,"South Asian Peoples",475,A012,"South Asia Tribal - other",4,"Asia, South",ASI,Asia,Y,1,Y,1,11.584306,92.6874
IN,India,18074,113574,Seok,Seok,1700,1,Y,Y,xnr,Kangri,4,5,Hinduism,0.000,0-0.1%,0.000,0-0.1%,A012,21,"South Asian Peoples",442,A012,"South Asia Hindu - other",4,"Asia, South",ASI,Asia,Y,1,Y,1,32.39328965867,76.779767927731
IN,India,18079,113580,Shabi,Shabi,1700,1,Y,Y,mal,Malayalam,5,6,Islam,0.000,0-0.1%,0.000,0-0.1%,A012,21,"South Asian Peoples",462,A012,"South Asia Muslim - other",4,"Asia, South",ASI,Asia,Y,1,Y,1,10.272674005955,76.991254605574
IN,India,18081,113582,Shah,Shah,6100,1,Y,Y,hin,Hindi,5,5,Hinduism,0.000,0-0.1%,0.000,0-0.1%,A012,21,"South Asian Peoples",442,A012,"South Asia Hindu - other",4,"Asia, South",ASI,Asia,Y,1,Y,1,29.354882984389,79.557183907843
IN,India,21814,118601,"Shaikh Faruqi","Shaikh Faruqi",823000,1,Y,Y,urd,Urdu,5,6,Islam,0.000,0-0.1%,0.000,0-0.1%,A012,21,"South Asian Peoples",466,A012,"South Asia Muslim - Shaikh",4,"Asia, South",ASI,Asia,Y,1,Y,16,24.1716,88.22917
IN,India,22431,119416,"Shaikh Nashya","Shaikh Nashya",130000,1,Y,Y,ben,Bengali,5,6,Islam,0.000,0-0.1%,0.000,0-0.1%,A012,21,"South Asian Peoples",466,A012,"South Asia Muslim - Shaikh",4,"Asia, South",ASI,Asia,Y,1,Y,3,26.33,89.44
IN,India,21236,118058,"Shaikh Qureshi","Shaikh Qureshi",8301000,1,Y,Y,urd,Urdu,5,6,Islam,0.000,0-0.1%,0.000,0-0.1%,A012,21,"South Asian Peoples",466,A012,"South Asia Muslim - Shaikh",4,"Asia, South",ASI,Asia,Y,3,Y,166,24.179,88.23
IN,India,21815,118602,"Shaikh Siddiqi","Shaikh Siddiqi",7644000,1,Y,Y,ben,Bengali,5,6,Islam,0.000,0-0.1%,0.000,0-0.1%,A012,21,"South Asian Peoples",466,A012,"South Asia Muslim - Shaikh",4,"Asia, South",ASI,Asia,Y,2,Y,153,22.72786,88.73683
IN,India,18084,113585,Shaikh,"Shaikh unspecified",100866000,1,Y,Y,urd,Urdu,5,6,Islam,0.000,0-0.1%,,Unknown,A012,21,"South Asian Peoples",466,A012,"South Asia Muslim - Shaikh",4,"Asia, South",ASI,Asia,Y,8,Y,2017,24.249244,88.264717
IN,India,21816,118603,"Shaikh Usmani","Shaikh Usmani",487000,1,Y,Y,urd,Urdu,5,6,Islam,0.000,0-0.1%,0.000,0-0.1%,A012,21,"South Asian Peoples",466,A012,"South Asia Muslim - Shaikh",4,"Asia, South",ASI,Asia,Y,1,Y,10,24.1716,88.22917
IN,India,18091,113593,Shakhsaz,Shakhsaz,2700,1,Y,Y,kas,Kashmiri,5,6,Islam,0.000,0-0.1%,0.000,0-0.1%,A012,21,"South Asian Peoples",462,A012,"South Asia Muslim - other",4,"Asia, South",ASI,Asia,Y,1,Y,1,33.973549371322,75.234541654621
IN,India,19740,115810,Shan,Shan,1300,1,Y,N,shn,Shan,5,2,Buddhism,1.551,0.1-2%,,Unknown,A011,20,"Southeast Asian Peoples",280,C0191,Shan,4,"Asia, South",ASI,Asia,Y,1,Y,1,28.045725972658,95.134034611448
IN,India,22309,119121,"Sheenkhalai (Pashtun Hindki)","Sheenkhalai (Pashtun Hindki)",2500,1,Y,Y,hin,Hindi,5,5,Hinduism,0.000,0-0.1%,0.000,0-0.1%,A012,21,"South Asian Peoples",442,A012,"South Asia Hindu - other",4,"Asia, South",ASI,Asia,Y,2,Y,1,26.99178,75.72809
IN,India,18085,113586,Shemalia,Shemalia,2900,1,Y,Y,guj,Gujarati,5,5,Hinduism,0.000,0-0.1%,0.000,0-0.1%,A012,21,"South Asian Peoples",412,A012,"South Asia Dalit - other",4,"Asia, South",ASI,Asia,Y,2,Y,1,23.16566120969,72.743918592389
IN,India,18086,113587,"Shenva (Hindu traditions)","Shenva (Hindu traditions)",119000,1,Y,Y,guj,Gujarati,5,5,Hinduism,0.016,0-0.1%,,Unknown,A012,21,"South Asian Peoples",412,A012,"South Asia Dalit - other",4,"Asia, South",ASI,Asia,Y,2,Y,2,23.562793692655,72.939327518138
IN,India,18087,113588,Sherdukpen,Sherdukpen,3500,1,Y,N,sdp,Sherdukpen,2,2,Buddhism,0.737,0.1-2%,,Unknown,A012,21,"South Asian Peoples",475,A012,"South Asia Tribal - other",4,"Asia, South",ASI,Asia,Y,2,Y,1,27.469978448808,92.948236540468
IN,India,17476,112886,"Shershabdia (Muslim traditions)","Shershabdia (Muslim traditions)",35000,1,Y,Y,hin,Hindi,5,6,Islam,0.000,0-0.1%,0.000,0-0.1%,A012,21,"South Asian Peoples",462,A012,"South Asia Muslim - other",4,"Asia, South",ASI,Asia,Y,2,Y,1,27.370764502199,81.919731218132
IN,India,18089,113591,Shinligar,Shinligar,6500,1,Y,Y,kan,Kannada,5,5,Hinduism,0.000,0-0.1%,0.000,0-0.1%,A012,21,"South Asian Peoples",442,A012,"South Asia Hindu - other",4,"Asia, South",ASI,Asia,Y,1,Y,1,15.52721501418,75.665956829342
IN,India,18094,113596,"Shorgar (Hindu traditions)","Shorgar (Hindu traditions)",1800,1,Y,Y,pan,"Punjabi, Eastern",5,5,Hinduism,0.000,0-0.1%,0.000,0-0.1%,A012,21,"South Asian Peoples",442,A012,"South Asia Hindu - other",4,"Asia, South",ASI,Asia,Y,1,Y,1,31.313391207152,76.099352600009
IN,India,17679,113124,"Shorgar (Muslim traditions)","Shorgar (Muslim traditions)",4300,1,Y,Y,mtr,Mewari,4,6,Islam,0.000,0-0.1%,0.000,0-0.1%,A012,21,"South Asian Peoples",462,A012,"South Asia Muslim - other",4,"Asia, South",ASI,Asia,Y,1,Y,1,27.338897353571,73.292467168875
IN,India,18795,114483,"Siddi (Muslim traditions)","Siddi (Muslim traditions)",14000,1,Y,Y,guj,Gujarati,5,6,Islam,0.000,0-0.1%,0.000,0-0.1%,A012,21,"South Asian Peoples",462,A012,"South Asia Muslim - other",4,"Asia, South",ASI,Asia,Y,1,Y,1,21.570419571041,70.886420788737
IN,India,18101,113604,"Sikligar (Hindu traditions)","Sikligar (Hindu traditions)",75000,1,Y,Y,hin,Hindi,5,5,Hinduism,0.000,0-0.1%,0.000,0-0.1%,A012,21,"South Asian Peoples",442,A012,"South Asia Hindu - other",4,"Asia, South",ASI,Asia,Y,1,Y,1,23.316971648136,77.220572022292
IN,India,18102,113605,"Sikligar (Muslim traditions)","Sikligar (Muslim traditions)",47000,1,Y,Y,urd,Urdu,5,6,Islam,0.000,0-0.1%,0.000,0-0.1%,A012,21,"South Asian Peoples",462,A012,"South Asia Muslim - other",4,"Asia, South",ASI,Asia,Y,3,Y,1,18.328189307575,75.864839905491
IN,India,18103,113606,"Sikligar (Sikh traditions)","Sikligar (Sikh traditions)",36000,1,Y,Y,hin,Hindi,5,8,"Other / Small",0.000,0-0.1%,0.000,0-0.1%,A012,21,"South Asian Peoples",470,A012,"South Asia Sikh - other",4,"Asia, South",ASI,Asia,Y,1,Y,1,29.315788048623,77.663831243602
IN,India,18104,113607,"Silawat (Hindu traditions)","Silawat (Hindu traditions)",70000,1,Y,Y,hin,Hindi,5,5,Hinduism,0.000,0-0.1%,0.000,0-0.1%,A012,21,"South Asian Peoples",412,A012,"South Asia Dalit - other",4,"Asia, South",ASI,Asia,Y,1,Y,1,23.228098478869,78.412788341089
IN,India,17680,113125,"Silawat (Muslim traditions)","Silawat (Muslim traditions)",2100,1,Y,Y,urd,Urdu,5,6,Islam,0.000,0-0.1%,0.000,0-0.1%,A012,21,"South Asian Peoples",462,A012,"South Asia Muslim - other",4,"Asia, South",ASI,Asia,Y,1,Y,1,26.388027024065,75.284012156925
IN,India,18105,113608,Sillekyatha,Sillekyatha,36000,1,Y,Y,kan,Kannada,5,5,Hinduism,0.000,0-0.1%,0.000,0-0.1%,A012,21,"South Asian Peoples",412,A012,"South Asia Dalit - other",4,"Asia, South",ASI,Asia,Y,1,Y,1,15.682527641153,76.651691980346
IN,India,21383,118252,Silpi,Silpi,212000,1,Y,Y,tel,Telugu,5,5,Hinduism,0.000,0-0.1%,0.000,0-0.1%,A012,21,"South Asian Peoples",442,A012,"South Asia Hindu - other",4,"Asia, South",ASI,Asia,Y,2,Y,4,17.90275,82.69956
IN,India,18107,113610,"Silpkar (Hindu traditions)","Silpkar (Hindu traditions)",936000,1,Y,N,gbm,Garhwali,4,5,Hinduism,0.443,0.1-2%,,Unknown,A012,21,"South Asian Peoples",412,A012,"South Asia Dalit - other",4,"Asia, South",ASI,Asia,Y,2,Y,19,30.245858545749,79.552974427092
IN,India,18140,113647,"Sindhi (Muslim traditions)","Sindhi (Muslim traditions)",144000,1,Y,Y,snd,Sindhi,5,6,Islam,0.000,0-0.1%,0.000,0-0.1%,A012,21,"South Asian Peoples",462,A012,"South Asia Muslim - other",4,"Asia, South",ASI,Asia,Y,4,Y,3,19.259722260473,72.958742490895
IN,India,18165,113677,"Sindhi Samon","Sindhi Samon",92000,1,Y,Y,snd,Sindhi,5,6,Islam,0.000,0-0.1%,0.000,0-0.1%,A012,21,"South Asian Peoples",462,A012,"South Asia Muslim - other",4,"Asia, South",ASI,Asia,Y,2,Y,2,23.891402240484,70.009578002752
IN,India,18173,113685,"Sindhi Sumra","Sindhi Sumra",32000,1,Y,Y,guj,Gujarati,5,6,Islam,0.000,0-0.1%,0.000,0-0.1%,A012,21,"South Asian Peoples",462,A012,"South Asia Muslim - other",4,"Asia, South",ASI,Asia,Y,2,Y,1,22.505159,70.136011
IN,India,18106,113609,Sindhollu,Sindhollu,6700,1,Y,N,tel,Telugu,5,5,Hinduism,0.391,0.1-2%,,Unknown,A012,21,"South Asian Peoples",412,A012,"South Asia Dalit - other",4,"Asia, South",ASI,Asia,Y,1,Y,1,18.311407338069,79.972655281318
IN,India,21304,117692,Singalu,Singalu,7600,1,Y,Y,tel,Telugu,5,5,Hinduism,0.000,0-0.1%,0.000,0-0.1%,A012,21,"South Asian Peoples",442,A012,"South Asia Hindu - other",4,"Asia, South",ASI,Asia,Y,1,Y,1,18.627045626269,84.100095011286
IN,India,18110,113614,Singiwala,Singiwala,17000,1,Y,Y,hin,Hindi,5,5,Hinduism,0.000,0-0.1%,0.000,0-0.1%,A012,21,"South Asian Peoples",412,A012,"South Asia Dalit - other",4,"Asia, South",ASI,Asia,Y,1,Y,1,27.490350567048,76.259363861949
IN,India,14196,109305,Sinhalese,Sinhalese,4500,1,Y,Y,sin,Sinhala,5,2,Buddhism,0.000,0-0.1%,0.000,0-0.1%,A012,21,"South Asian Peoples",402,A012,"South Asia Buddhist",4,"Asia, South",ASI,Asia,Y,20,N,1,19.516616548522,72.978428272575
IN,India,18114,113619,Sipi,Sipi,33000,1,Y,Y,cdh,Chambeali,4,5,Hinduism,0.012,0-0.1%,,Unknown,A012,21,"South Asian Peoples",412,A012,"South Asia Dalit - other",4,"Asia, South",ASI,Asia,Y,1,Y,1,32.580630368341,76.476342615875
IN,India,18050,113546,"Sirkiband (Hindu traditions)","Sirkiband (Hindu traditions)",24000,1,Y,N,hin,Hindi,5,5,Hinduism,0.291,0.1-2%,,Unknown,A012,21,"South Asian Peoples",442,A012,"South Asia Hindu - other",4,"Asia, South",ASI,Asia,Y,1,Y,1,31.344882349443,74.64725856562
IN,India,21638,118425,"Sirkiband (Sikh traditions)","Sirkiband (Sikh traditions)",54000,1,Y,Y,pan,"Punjabi, Eastern",5,8,"Other / Small",0.000,0-0.1%,0.000,0-0.1%,A012,21,"South Asian Peoples",470,A012,"South Asia Sikh - other",4,"Asia, South",ASI,Asia,Y,1,Y,1,30.19932,75.04999
IN,India,18116,113621,Sirvi,Sirvi,314000,1,Y,Y,hin,Hindi,5,5,Hinduism,0.000,0-0.1%,0.000,0-0.1%,A012,21,"South Asian Peoples",442,A012,"South Asia Hindu - other",4,"Asia, South",ASI,Asia,Y,1,Y,6,27.217151404592,74.29510452484
IN,India,18117,113622,Sishtakarnam,Sishtakarnam,900,1,Y,Y,tel,Telugu,5,5,Hinduism,0.000,0-0.1%,0.000,0-0.1%,A012,21,"South Asian Peoples",442,A012,"South Asia Hindu - other",4,"Asia, South",ASI,Asia,Y,1,Y,1,17.469064561252,81.578297110051
IN,India,18120,113625,Siyal,Siyal,32000,1,Y,N,ory,Odia,5,5,Hinduism,0.282,0.1-2%,,Unknown,A012,21,"South Asian Peoples",412,A012,"South Asia Dalit - other",4,"Asia, South",ASI,Asia,Y,1,Y,1,20.356350381466,86.174826737096
IN,India,18121,113626,"Siyalgir (Hindu traditions)","Siyalgir (Hindu traditions)",7400,1,Y,Y,ben,Bengali,5,5,Hinduism,0.000,0-0.1%,0.000,0-0.1%,A012,21,"South Asian Peoples",442,A012,"South Asia Hindu - other",4,"Asia, South",ASI,Asia,Y,1,Y,1,22.901754584975,88.575374451049
IN,India,18144,113652,Soboro,Soboro,1300,1,Y,Y,ory,Odia,5,5,Hinduism,0.000,0-0.1%,0.000,0-0.1%,A012,21,"South Asian Peoples",442,A012,"South Asia Hindu - other",4,"Asia, South",ASI,Asia,Y,1,Y,1,19.772296756002,84.925514785117
IN,India,18146,113654,Sofi,Sofi,1300,1,Y,Y,kas,Kashmiri,5,6,Islam,0.000,0-0.1%,0.000,0-0.1%,A012,21,"South Asian Peoples",462,A012,"South Asia Muslim - other",4,"Asia, South",ASI,Asia,Y,1,Y,1,33.814655103813,75.300928229
IN,India,18145,113653,Soiri,Soiri,85000,1,Y,Y,hin,Hindi,5,5,Hinduism,0.000,0-0.1%,0.000,0-0.1%,A012,21,"South Asian Peoples",442,A012,"South Asia Hindu - other",4,"Asia, South",ASI,Asia,Y,1,Y,2,24.979737460233,78.653446787052
IN,India,18148,113656,Soligar,Soligar,6400,1,Y,N,sle,Sholaga,4,5,Hinduism,0.536,0.1-2%,,Unknown,A012,21,"South Asian Peoples",475,A012,"South Asia Tribal - other",4,"Asia, South",ASI,Asia,Y,1,Y,1,11.436776736599,77.963704413572
IN,India,18798,114488,Soligaru,Soligaru,34000,1,Y,Y,kan,Kannada,5,5,Hinduism,0.079,0-0.1%,,Unknown,A012,21,"South Asian Peoples",475,A012,"South Asia Tribal - other",4,"Asia, South",ASI,Asia,Y,1,Y,1,28.958469280881,78.753735796102
IN,India,17882,113361,Somvanshi,Somvanshi,502000,1,Y,Y,mar,Marathi,5,5,Hinduism,0.000,0-0.1%,0.000,0-0.1%,A012,21,"South Asian Peoples",442,A012,"South Asia Hindu - other",4,"Asia, South",ASI,Asia,Y,1,Y,10,20.149199257001,73.359697752994
IN,India,18150,113659,"Sonar (Hindu traditions)","Sonar (Hindu traditions)",11712000,1,Y,Y,hin,Hindi,5,5,Hinduism,0.000,0-0.1%,0.000,0-0.1%,A012,21,"South Asian Peoples",443,A012,"South Asia Hindu - Sonar",4,"Asia, South",ASI,Asia,Y,5,Y,234,17.348265370241,82.349723462472
IN,India,17684,113129,"Sonar (Muslim traditions)","Sonar (Muslim traditions)",32000,1,Y,Y,urd,Urdu,5,6,Islam,0.000,0-0.1%,0.000,0-0.1%,A012,21,"South Asian Peoples",462,A012,"South Asia Muslim - other",4,"Asia, South",ASI,Asia,Y,2,Y,1,30.004286404561,77.76315167394
IN,India,18169,113681,"Sonar (Sikh traditions)","Sonar (Sikh traditions)",190000,1,Y,Y,pan,"Punjabi, Eastern",5,8,"Other / Small",0.000,0-0.1%,0.000,0-0.1%,A012,21,"South Asian Peoples",470,A012,"South Asia Sikh - other",4,"Asia, South",ASI,Asia,Y,1,Y,4,32.085308325754,75.288174538444
IN,India,21238,118061,"Sonar Ajudhyabansi (Hindu traditions)","Sonar Ajudhyabansi",106000,1,Y,Y,hin,Hindi,5,5,Hinduism,0.000,0-0.1%,0.000,0-0.1%,A012,21,"South Asian Peoples",443,A012,"South Asia Hindu - Sonar",4,"Asia, South",ASI,Asia,Y,1,Y,2,25.458742711174,80.578568351221
IN,India,21239,118062,"Sonar Aksali","Sonar Aksali",68000,1,Y,Y,mar,Marathi,5,5,Hinduism,0.000,0-0.1%,0.000,0-0.1%,A012,21,"South Asian Peoples",443,A012,"South Asia Hindu - Sonar",4,"Asia, South",ASI,Asia,Y,1,Y,1,22.245442487099,69.92971554114
IN,India,21241,118064,"Sonar Barhaiya","Sonar Barhaiya",35000,1,Y,Y,hin,Hindi,5,5,Hinduism,0.000,0-0.1%,0.000,0-0.1%,A012,21,"South Asian Peoples",443,A012,"South Asia Hindu - Sonar",4,"Asia, South",ASI,Asia,Y,1,Y,1,25.450950057595,85.271589695064
