Joshua Project People Group Data

ROG3,Ctry,PeopleID3,ROP3,PeopNameAcrossCountries,PeopNameInCountry,Population,JPScale,LeastReached,Frontier,ROL3,PrimaryLanguageName,BibleStatus,RLG3,PrimaryReligion,PercentAdherents,PctChristianRange,PercentEvangelical,PctEvangelicalRange,ROP1,PeopleID1,AffinityBloc,PeopleID2,ROP2,PeopleCluster,RegionCode,RegionName,ROG2,Continent,10_40Window,CountOfCountries,IndigenousCode,WorkersNeeded,Latitude,Longitude
BM,"Myanmar (Burma)",21646,118428,Enn,Enn,1200,1,Y,N,prk,"Wa, Parauk",5,4,"Ethnic Religions",4.200,2-5%,2.000,0.1-2%,A011,20,"Southeast Asian Peoples",239,C0147,Mon-Khmer,2,"Asia, Southeast",ASI,Asia,Y,1,Y,1,22.5,96.55
BM,"Myanmar (Burma)",11164,102965,Eurasian,"Eurasian, Anglo-Burmese",56000,5,N,N,eng,English,5,1,Christianity,95.000,50-100%,30.000,10-50%,A011,20,"Southeast Asian Peoples",260,C0171,"Southeast Asian, other",2,"Asia, Southeast",ASI,Asia,Y,12,N,,16.825314623971,96.167902284563
BM,"Myanmar (Burma)",16819,112087,Gangte,Gangte,6600,5,N,N,gnb,Gangte,5,1,Christianity,60.000,50-100%,35.000,10-50%,A012,21,"South Asian Peoples",475,A012,"South Asia Tribal - other",2,"Asia, Southeast",ASI,Asia,Y,2,Y,,24.42294,94.45574
BM,"Myanmar (Burma)",22508,119566,Gaqchan,Gaqchan,1700,5,N,N,xxx,"Language unknown",0,1,Christianity,80.000,50-100%,27.000,10-50%,A012,21,"South Asian Peoples",479,A012,"South Asia Tribal - Naga",2,"Asia, Southeast",ASI,Asia,Y,1,Y,,26.35,96.7166
BM,"Myanmar (Burma)",22509,119564,Gaqha,Gaqha,500,5,N,N,xxx,"Language unknown",0,1,Christianity,100.000,50-100%,32.000,10-50%,A012,21,"South Asian Peoples",479,A012,"South Asia Tribal - Naga",2,"Asia, Southeast",ASI,Asia,Y,1,Y,,26.98,96.17
BM,"Myanmar (Burma)",22510,119565,Gaqkat,Gaqkat,500,5,N,N,xxx,"Language unknown",0,1,Christianity,100.000,50-100%,30.000,10-50%,A012,21,"South Asian Peoples",479,A012,"South Asia Tribal - Naga",2,"Asia, Southeast",ASI,Asia,Y,1,Y,,26.32,95.44
BM,"Myanmar (Burma)",22511,119586,Gaqlun,Gaqlun,1600,5,N,N,xxx,"Language unknown",0,1,Christianity,100.000,50-100%,33.000,10-50%,A012,21,"South Asian Peoples",479,A012,"South Asia Tribal - Naga",2,"Asia, Southeast",ASI,Asia,Y,1,Y,,24.4284,95.394
BM,"Myanmar (Burma)",22512,119567,Gaqyi,Gaqyi,800,5,N,N,xxx,"Language unknown",0,1,Christianity,85.000,50-100%,28.000,10-50%,A012,21,"South Asian Peoples",479,A012,"South Asia Tribal - Naga",2,"Asia, Southeast",ASI,Asia,Y,1,Y,,26.765,95.9833
BM,"Myanmar (Burma)",11982,103544,Gujarati,Gujarati,35000,1,Y,N,guj,Gujarati,5,5,Hinduism,1.000,0.1-2%,0.409,0.1-2%,A012,21,"South Asian Peoples",442,A012,"South Asia Hindu - other",2,"Asia, Southeast",ASI,Asia,Y,22,N,1,16.845624204393,96.182544520913
BM,"Myanmar (Burma)",12057,103701,"Han Chinese, Cantonese","Han Chinese, Cantonese",75000,1,Y,N,yue,"Chinese, Yue",5,2,Buddhism,2.000,0.1-2%,1.300,0.1-2%,A002,11,"East Asian Peoples",161,C0065,Chinese,2,"Asia, Southeast",ASI,Asia,Y,32,N,1,19.720892,96.070135
BM,"Myanmar (Burma)",12054,103691,"Han Chinese, Hakka","Han Chinese, Hakka",23000,1,Y,N,hak,"Chinese, Hakka",5,2,Buddhism,3.000,2-5%,1.400,0.1-2%,A002,11,"East Asian Peoples",161,C0065,Chinese,2,"Asia, Southeast",ASI,Asia,Y,19,N,1,19.711828,96.103879
BM,"Myanmar (Burma)",22513,119559,"Han Chinese, Kokang","Han Chinese, Kokang",165000,1,Y,N,cmn,"Chinese, Mandarin",5,2,Buddhism,2.000,0.1-2%,1.500,0.1-2%,A002,11,"East Asian Peoples",161,C0065,Chinese,2,"Asia, Southeast",ASI,Asia,Y,1,N,3,23.68,98.764
BM,"Myanmar (Burma)",12051,103686,"Han Chinese, Mandarin","Han Chinese, Mandarin",1051000,1,Y,N,cmn,"Chinese, Mandarin",5,2,Buddhism,4.000,2-5%,1.400,0.1-2%,A002,11,"East Asian Peoples",161,C0065,Chinese,2,"Asia, Southeast",ASI,Asia,Y,42,N,21,19.739585,96.120982
BM,"Myanmar (Burma)",11344,102140,"Han Chinese, Min Nan","Han Chinese, Min Nan",77000,4,N,N,nan,"Chinese, Min Nan",5,2,Buddhism,8.000,5-10%,2.500,2-5%,A002,11,"East Asian Peoples",161,C0065,Chinese,2,"Asia, Southeast",ASI,Asia,Y,17,N,,16.870068449399,96.130735645334
BM,"Myanmar (Burma)",22514,119587,Haqcyeng,Haqcyeng,400,5,N,N,xxx,"Language unknown",0,1,Christianity,85.000,50-100%,25.000,10-50%,A012,21,"South Asian Peoples",479,A012,"South Asia Tribal - Naga",2,"Asia, Southeast",ASI,Asia,Y,1,Y,,24.4284,95.394
BM,"Myanmar (Burma)",22515,119588,Haqcyum,Haqcyum,2700,5,N,N,xxx,"Language unknown",0,1,Christianity,85.000,50-100%,25.000,10-50%,A012,21,"South Asian Peoples",479,A012,"South Asia Tribal - Naga",2,"Asia, Southeast",ASI,Asia,Y,1,Y,,24.4284,95.394
BM,"Myanmar (Burma)",22516,119589,Haqkhu,Haqkhu,400,5,N,N,xxx,"Language unknown",0,1,Christianity,90.000,50-100%,30.000,10-50%,A012,21,"South Asian Peoples",479,A012,"South Asia Tribal - Naga",2,"Asia, Southeast",ASI,Asia,Y,1,Y,,24.43,95.4
BM,"Myanmar (Burma)",22517,119599,Haqkhun,Haqkhun,2600,5,N,N,xxx,"Language unknown",0,1,Christianity,90.000,50-100%,45.000,10-50%,A012,21,"South Asian Peoples",479,A012,"South Asia Tribal - Naga",2,"Asia, Southeast",ASI,Asia,Y,1,Y,,26.98,96.168
BM,"Myanmar (Burma)",22518,119600,Haqman,Haqman,800,5,N,N,xxx,"Language unknown",0,1,Christianity,90.000,50-100%,45.000,10-50%,A012,21,"South Asian Peoples",479,A012,"South Asia Tribal - Naga",2,"Asia, Southeast",ASI,Asia,Y,1,Y,,26.324,95.44
BM,"Myanmar (Burma)",22519,119601,Haqpo,Haqpo,300,5,N,N,xxx,"Language unknown",0,1,Christianity,95.000,50-100%,47.000,10-50%,A012,21,"South Asian Peoples",479,A012,"South Asia Tribal - Naga",2,"Asia, Southeast",ASI,Asia,Y,1,Y,,26.328,95.436
BM,"Myanmar (Burma)",22520,119602,Haqsik,Haqsik,1600,5,N,N,xxx,"Language unknown",0,1,Christianity,95.000,50-100%,47.000,10-50%,A012,21,"South Asian Peoples",479,A012,"South Asia Tribal - Naga",2,"Asia, Southeast",ASI,Asia,Y,1,Y,,26.321,95.437
BM,"Myanmar (Burma)",16899,112186,Hasa,Hasa,800,5,N,N,xxx,"Language unknown",0,1,Christianity,95.000,50-100%,47.000,10-50%,A012,21,"South Asian Peoples",479,A012,"South Asia Tribal - Naga",2,"Asia, Southeast",ASI,Asia,Y,2,Y,,26.32,95.44
BM,"Myanmar (Burma)",22521,119609,Henching,Henching,200,5,N,N,xxx,"Language unknown",0,1,Christianity,100.000,50-100%,50.000,10-50%,A012,21,"South Asian Peoples",479,A012,"South Asia Tribal - Naga",2,"Asia, Southeast",ASI,Asia,Y,1,N,,26.324,95.441
BM,"Myanmar (Burma)",22522,119590,Hiatuii,Hiatuii,2000,4,N,N,xxx,"Language unknown",0,4,"Ethnic Religions",10.000,5-10%,3.000,2-5%,A014,23,"Tibetan-Himalayan Peoples",207,C0113,"Kuki-Chin-Mizo (Zo)",2,"Asia, Southeast",ASI,Asia,Y,1,Y,,21.3039,92.8554
BM,"Myanmar (Burma)",18495,114106,"Hmong Njua","Hmong Njua",12000,1,Y,N,hnj,"Hmong Njua",5,4,"Ethnic Religions",2.000,0.1-2%,1.000,0.1-2%,A011,20,"Southeast Asian Peoples",230,C0138,"Miao / Hmong",2,"Asia, Southeast",ASI,Asia,Y,10,N,1,23.413402,98.599092
BM,"Myanmar (Burma)",22523,119591,Hnise,Hnise,3000,5,N,N,xxx,"Language unknown",0,1,Christianity,98.000,50-100%,32.000,10-50%,A014,23,"Tibetan-Himalayan Peoples",207,C0113,"Kuki-Chin-Mizo (Zo)",2,"Asia, Southeast",ASI,Asia,Y,1,Y,,21.3039,92.8554
BM,"Myanmar (Burma)",22500,119569,"Htee Day Karen","Htee Day Karen",2000,4,N,N,xxx,"Language unknown",0,2,Buddhism,20.000,10-50%,7.000,5-10%,A014,23,"Tibetan-Himalayan Peoples",200,C0106,Karen,2,"Asia, Southeast",ASI,Asia,Y,1,Y,,19.6911,96.4503
BM,"Myanmar (Burma)",12140,103896,"Hui, Muslim Chinese",Hui,9000,1,Y,Y,cmn,"Chinese, Mandarin",5,6,Islam,0.000,0-0.1%,0.000,0-0.1%,A002,11,"East Asian Peoples",162,C0066,"Chinese Muslim",2,"Asia, Southeast",ASI,Asia,Y,8,N,1,16.755454442968,96.138490219648
BM,"Myanmar (Burma)",12237,104040,Intha,Intha,103000,1,Y,Y,int,Intha,2,2,Buddhism,0.100,0-0.1%,0.070,0-0.1%,A014,23,"Tibetan-Himalayan Peoples",154,C0058,Burmese,2,"Asia, Southeast",ASI,Asia,Y,1,Y,2,20.392039999646,96.938820000343
BM,"Myanmar (Burma)",20557,116848,Kaang,Kaang,1800,5,N,N,ckn,"Chin, Kaang",4,1,Christianity,95.000,50-100%,90.000,50-100%,A014,23,"Tibetan-Himalayan Peoples",207,C0113,"Kuki-Chin-Mizo (Zo)",2,"Asia, Southeast",ASI,Asia,Y,1,Y,,21.372302,93.975295
BM,"Myanmar (Burma)",12401,104372,Kachin,"Kachin Jingpo",1079000,5,N,N,kac,Jingpho,5,1,Christianity,64.000,50-100%,43.520,10-50%,A014,23,"Tibetan-Himalayan Peoples",234,C0142,Miri-Kachin,2,"Asia, Southeast",ASI,Asia,Y,2,Y,,26.196030000284,96.916459999829
BM,"Myanmar (Burma)",21307,116233,"Kadu, Asak","Kadu, Asak",188000,4,N,N,zkd,Kadu,3,2,Buddhism,5.000,2-5%,3.500,2-5%,A014,23,"Tibetan-Himalayan Peoples",317,C0229,"Tibeto-Burman, other",2,"Asia, Southeast",ASI,Asia,Y,1,Y,,24.35288,95.42274
BM,"Myanmar (Burma)",22525,119592,Kaishan,Kaishan,2400,5,N,N,xxx,"Language unknown",0,1,Christianity,90.000,50-100%,30.000,10-50%,A012,21,"South Asian Peoples",479,A012,"South Asia Tribal - Naga",2,"Asia, Southeast",ASI,Asia,Y,1,Y,,24.4284,95.394
BM,"Myanmar (Burma)",21644,118424,Kaman,Kaman,53000,1,Y,Y,rki,Rakhine,4,4,"Ethnic Religions",0.000,0-0.1%,0.000,0-0.1%,A012,21,"South Asian Peoples",462,A012,"South Asia Muslim - other",2,"Asia, Southeast",ASI,Asia,Y,1,Y,1,20.1,92.9
BM,"Myanmar (Burma)",20535,116866,Kanan,Kanan,10000,4,N,N,zkn,Kanan,3,2,Buddhism,5.000,2-5%,3.000,2-5%,A014,23,"Tibetan-Himalayan Peoples",185,C0089,Hani,2,"Asia, Southeast",ASI,Asia,Y,1,Y,,24.401433,95.855106
BM,"Myanmar (Burma)",22526,119604,Kanise,Kanise,3500,5,N,N,xxx,"Language unknown",0,1,Christianity,95.000,50-100%,48.000,10-50%,A014,23,"Tibetan-Himalayan Peoples",207,C0113,"Kuki-Chin-Mizo (Zo)",2,"Asia, Southeast",ASI,Asia,Y,1,Y,,21.61,93.44
BM,"Myanmar (Burma)",22498,119498,"Karen, Banlon Gyi","Karen, Banlon Gyi",4600,1,Y,Y,xxx,"Language unknown",0,2,Buddhism,0.000,0-0.1%,0.000,0-0.1%,A014,23,"Tibetan-Himalayan Peoples",200,C0106,Karen,2,"Asia, Southeast",ASI,Asia,Y,1,Y,1,19.76,96.07
BM,"Myanmar (Burma)",22499,119556,"Karen, Banlon Nge","Karen, Banlon Nge",4600,1,Y,Y,xxx,"Language unknown",0,2,Buddhism,0.000,0-0.1%,0.000,0-0.1%,A014,23,"Tibetan-Himalayan Peoples",200,C0106,Karen,2,"Asia, Southeast",ASI,Asia,Y,1,Y,1,20.11,96.78
BM,"Myanmar (Burma)",14533,108338,"Karen, Bwe","Karen, Bwe",21000,5,N,N,bwe,"Karen, Bwe",3,1,Christianity,65.000,50-100%,60.000,50-100%,A014,23,"Tibetan-Himalayan Peoples",200,C0106,Karen,2,"Asia, Southeast",ASI,Asia,Y,2,Y,,19.50794,97.82504
BM,"Myanmar (Burma)",11853,103281,"Karen, Geba","Karen, Geba",46000,5,N,N,kvq,"Karen, Geba",4,1,Christianity,86.000,50-100%,20.000,10-50%,A014,23,"Tibetan-Himalayan Peoples",200,C0106,Karen,2,"Asia, Southeast",ASI,Asia,Y,1,Y,,19.54049,96.98556
BM,"Myanmar (Burma)",11881,103339,"Karen, Geko","Karen, Geko",19000,5,N,N,ghk,"Karen, Geko",3,1,Christianity,80.000,50-100%,40.000,10-50%,A014,23,"Tibetan-Himalayan Peoples",200,C0106,Karen,2,"Asia, Southeast",ASI,Asia,Y,1,Y,,19.68445,96.53777
BM,"Myanmar (Burma)",20536,116868,"Karen, Mobwa","Karen, Mobwa",4600,5,N,N,jkm,"Karen, Mobwa",3,1,Christianity,75.000,50-100%,20.000,10-50%,A014,23,"Tibetan-Himalayan Peoples",200,C0106,Karen,2,"Asia, Southeast",ASI,Asia,Y,1,Y,,19.01869,96.585743
BM,"Myanmar (Burma)",15395,104659,"Karen, Pwo Eastern","Karen, Pwo Eastern",1178000,4,N,N,kjp,"Karen, Pwo Eastern",5,2,Buddhism,30.000,10-50%,5.881,5-10%,A014,23,"Tibetan-Himalayan Peoples",200,C0106,Karen,2,"Asia, Southeast",ASI,Asia,Y,2,Y,,16.253,97.748
BM,"Myanmar (Burma)",19212,114923,"Karen, Pwo Western","Karen, Pwo Western",210000,5,N,N,pwo,"Karen, Pwo Western",5,1,Christianity,42.000,10-50%,18.000,10-50%,A014,23,"Tibetan-Himalayan Peoples",200,C0106,Karen,2,"Asia, Southeast",ASI,Asia,Y,1,Y,,17.30518,97.83652
BM,"Myanmar (Burma)",14881,108886,"Karen, S'gaw","Karen, S'gaw",2082000,5,N,N,ksw,"Karen, S'gaw",5,1,Christianity,53.000,50-100%,41.168,10-50%,A014,23,"Tibetan-Himalayan Peoples",200,C0106,Karen,2,"Asia, Southeast",ASI,Asia,Y,3,Y,,18.39014,97.02955
BM,"Myanmar (Burma)",22564,119557,"Karen, Tharmitaik","Karen, Tharmitaik",2300,4,N,N,xxx,"Language unknown",0,2,Buddhism,8.000,5-10%,3.000,2-5%,A014,23,"Tibetan-Himalayan Peoples",200,C0106,Karen,2,"Asia, Southeast",ASI,Asia,Y,1,Y,,19.07,96.67
BM,"Myanmar (Burma)",16040,111068,"Karen, Yinbaw","Karen, Yinbaw",9400,5,N,N,kvu,Yinbaw,0,2,Buddhism,32.000,10-50%,25.000,10-50%,A014,23,"Tibetan-Himalayan Peoples",200,C0106,Karen,2,"Asia, Southeast",ASI,Asia,Y,1,Y,,19.04605,97.21358
BM,"Myanmar (Burma)",19401,110596,"Wa, Vo",Kawa,700,2,N,N,wbm,"Wa, Vo",5,4,"Ethnic Religions",10.000,5-10%,0.546,0.1-2%,A011,20,"Southeast Asian Peoples",239,C0147,Mon-Khmer,2,"Asia, Southeast",ASI,Asia,Y,2,N,,23.584359999714,98.63160000034
BM,"Myanmar (Burma)",13518,106284,Kawyaw,Kawyaw,12000,5,N,N,kxf,Kawyaw,4,1,Christianity,90.000,50-100%,45.000,10-50%,A014,23,"Tibetan-Himalayan Peoples",200,C0106,Karen,2,"Asia, Southeast",ASI,Asia,Y,1,Y,,19.164,96.96468
BM,"Myanmar (Burma)",14532,108337,"Kayah Eastern","Kayah (Eastern)",9000,5,N,N,eky,"Kayah, Eastern",4,2,Buddhism,20.000,10-50%,14.000,10-50%,A014,23,"Tibetan-Himalayan Peoples",200,C0106,Karen,2,"Asia, Southeast",ASI,Asia,Y,2,Y,,20.907,98.921
BM,"Myanmar (Burma)",12587,104775,"Kayah Western","Kayah (Western)",162000,5,N,N,kyu,"Kayah, Western",4,2,Buddhism,28.000,10-50%,20.000,10-50%,A014,23,"Tibetan-Himalayan Peoples",200,C0106,Karen,2,"Asia, Southeast",ASI,Asia,Y,2,Y,,18.687039999996,97.487699999755
BM,"Myanmar (Burma)",10967,101664,Kayaw,Kayaw,20000,5,N,N,kvl,Kayaw,3,1,Christianity,87.000,50-100%,36.000,10-50%,A014,23,"Tibetan-Himalayan Peoples",200,C0106,Karen,2,"Asia, Southeast",ASI,Asia,Y,1,Y,,19.05539,96.82871
BM,"Myanmar (Burma)",22527,119610,Khalak,Khalak,600,5,N,N,anm,Anal,5,1,Christianity,80.000,50-100%,40.000,10-50%,A012,21,"South Asian Peoples",479,A012,"South Asia Tribal - Naga",2,"Asia, Southeast",ASI,Asia,Y,1,N,,26.354,96.715
BM,"Myanmar (Burma)",18697,114329,"Tibetan, Deqen",Khampa-Tibetan,1200,1,Y,Y,khg,"Tibetan, Khams",4,2,Buddhism,0.000,0-0.1%,0.000,0-0.1%,A014,23,"Tibetan-Himalayan Peoples",304,C0216,Tibetan,2,"Asia, Southeast",ASI,Asia,Y,2,Y,1,28.23,97.62
BM,"Myanmar (Burma)",12650,104896,Khamti,Khamti,9000,1,Y,N,kht,Khamti,4,2,Buddhism,1.255,0.1-2%,1.255,0.1-2%,A012,21,"South Asian Peoples",402,A012,"South Asia Buddhist",2,"Asia, Southeast",ASI,Asia,Y,2,Y,1,26.69008,97.82577
BM,"Myanmar (Burma)",22528,119605,Khawngtu,Khawngtu,5000,5,N,N,xxx,"Language unknown",0,1,Christianity,96.000,50-100%,48.000,10-50%,A012,21,"South Asian Peoples",479,A012,"South Asia Tribal - Naga",2,"Asia, Southeast",ASI,Asia,Y,1,Y,,21.6,93.44
BM,"Myanmar (Burma)",10353,119558,Khongso,Khongso,3000,5,N,N,anl,"Chin, Anu-Khongso",4,1,Christianity,90.000,50-100%,38.000,10-50%,A014,23,"Tibetan-Himalayan Peoples",207,C0113,"Kuki-Chin-Mizo (Zo)",2,"Asia, Southeast",ASI,Asia,Y,1,Y,,23.34907,98.5888
BM,"Myanmar (Burma)",22530,119611,Khuano,Khuano,6500,5,N,N,ctd,"Chin, Tedim",5,1,Christianity,85.000,50-100%,42.000,10-50%,A014,23,"Tibetan-Himalayan Peoples",207,C0113,"Kuki-Chin-Mizo (Zo)",2,"Asia, Southeast",ASI,Asia,Y,1,N,,23.377,93.654
BM,"Myanmar (Burma)",12670,104977,Khumi,Khumi,67000,5,N,N,cnk,"Chin, Khumi",5,1,Christianity,80.000,50-100%,44.000,10-50%,A014,23,"Tibetan-Himalayan Peoples",207,C0113,"Kuki-Chin-Mizo (Zo)",2,"Asia, Southeast",ASI,Asia,Y,1,Y,,21.29269,93.37192
BM,"Myanmar (Burma)",20556,116847,"Khumi, Eastern","Khumi, Eastern",14000,5,N,N,cek,"Chin, Eastern Khumi",5,1,Christianity,98.000,50-100%,75.000,50-100%,A014,23,"Tibetan-Himalayan Peoples",207,C0113,"Kuki-Chin-Mizo (Zo)",2,"Asia, Southeast",ASI,Asia,Y,1,Y,,21.302796,92.855005
BM,"Myanmar (Burma)",12111,103841,Khun,Khun,131000,1,Y,Y,kkh,Khun,3,2,Buddhism,0.003,0-0.1%,0.003,0-0.1%,A011,20,"Southeast Asian Peoples",295,C0207,Tai,2,"Asia, Southeast",ASI,Asia,Y,3,Y,3,20.583649999948,99.778969999965
BM,"Myanmar (Burma)",22531,119612,Kochung,Kochung,500,5,N,N,xxx,"Language unknown",0,1,Christianity,85.000,50-100%,42.000,10-50%,A012,21,"South Asian Peoples",479,A012,"South Asia Tribal - Naga",2,"Asia, Southeast",ASI,Asia,Y,1,N,,26.326,95.449
BM,"Myanmar (Burma)",22532,119642,Kon,Kon,1900,4,N,N,xxx,"Language unknown",0,2,Buddhism,21.000,10-50%,10.000,5-10%,A012,21,"South Asian Peoples",479,A012,"South Asia Tribal - Naga",2,"Asia, Southeast",ASI,Asia,Y,1,Y,,26.73942,95.95845
BM,"Myanmar (Burma)",17260,112629,Konyak,Konyak,2200,5,N,N,nbe,"Naga, Konyak",5,1,Christianity,83.000,50-100%,45.000,10-50%,A012,21,"South Asian Peoples",479,A012,"South Asia Tribal - Naga",2,"Asia, Southeast",ASI,Asia,Y,2,Y,,26.503881991261,95.097156374067
BM,"Myanmar (Burma)",22533,119643,Kotlum,Kotlum,3300,5,N,N,xxx,"Language unknown",0,1,Christianity,100.000,50-100%,50.000,10-50%,A012,21,"South Asian Peoples",479,A012,"South Asia Tribal - Naga",2,"Asia, Southeast",ASI,Asia,Y,1,Y,,26.76417,95.97947
BM,"Myanmar (Burma)",22534,119644,Kuku,Kuku,2000,5,N,N,umn,"Naga, Paungnyuan",3,1,Christianity,100.000,50-100%,50.000,10-50%,A012,21,"South Asian Peoples",479,A012,"South Asia Tribal - Naga",2,"Asia, Southeast",ASI,Asia,Y,1,Y,,26.7678,95.9794
BM,"Myanmar (Burma)",22378,105575,Lahta,Lahta,12000,4,N,N,kvt,Lahta,3,2,Buddhism,18.000,10-50%,5.000,2-5%,A014,23,"Tibetan-Himalayan Peoples",200,C0106,Karen,2,"Asia, Southeast",ASI,Asia,Y,1,Y,,20.16,96.29
BM,"Myanmar (Burma)",12949,105576,Lahu,Lahu,225000,5,N,N,lhu,Lahu,5,1,Christianity,80.000,50-100%,43.000,10-50%,A014,23,"Tibetan-Himalayan Peoples",317,C0229,"Tibeto-Burman, other",2,"Asia, Southeast",ASI,Asia,Y,6,Y,,20.81158,99.13508
BM,"Myanmar (Burma)",16018,111024,"Lahu Shi","Lahu Shi",65000,4,N,N,lhi,"Lahu Shi",4,2,Buddhism,10.000,5-10%,5.000,2-5%,A014,23,"Tibetan-Himalayan Peoples",317,C0229,"Tibeto-Burman, other",2,"Asia, Southeast",ASI,Asia,Y,5,Y,,22.01009,99.91601
BM,"Myanmar (Burma)",22535,119613,Laizo ,Laizo,26000,5,N,N,cfm,"Chin, Falam",5,1,Christianity,96.000,50-100%,48.000,10-50%,A014,23,"Tibetan-Himalayan Peoples",207,C0113,"Kuki-Chin-Mizo (Zo)",2,"Asia, Southeast",ASI,Asia,Y,1,N,,22.914,93.677
BM,"Myanmar (Burma)",22536,119645,Lakki,Lakki,1400,5,N,N,xxx,"Language unknown",0,1,Christianity,60.000,50-100%,30.000,10-50%,A012,21,"South Asian Peoples",479,A012,"South Asia Tribal - Naga",2,"Asia, Southeast",ASI,Asia,Y,1,Y,,23.377,93.722
BM,"Myanmar (Burma)",12989,105643,Lao,Lao,25000,1,Y,N,lao,Lao,5,2,Buddhism,3.000,2-5%,0.900,0.1-2%,A011,20,"Southeast Asian Peoples",210,C0116,Lao,2,"Asia, Southeast",ASI,Asia,Y,9,N,1,20.454070095658,99.897757303157
BM,"Myanmar (Burma)",18541,114158,Lashi,"Lashi, Letsi",34000,5,N,N,lsi,Lacid,5,1,Christianity,90.000,50-100%,65.000,50-100%,A014,23,"Tibetan-Himalayan Peoples",317,C0229,"Tibeto-Burman, other",2,"Asia, Southeast",ASI,Asia,Y,2,Y,,26.136530000259,98.460140000261
BM,"Myanmar (Burma)",22538,119614,Lemi,Lemi,5500,5,N,N,xxx,"Language unknown",0,1,Christianity,95.000,50-100%,48.000,10-50%,A014,23,"Tibetan-Himalayan Peoples",207,C0113,"Kuki-Chin-Mizo (Zo)",2,"Asia, Southeast",ASI,Asia,Y,1,N,,21.307,92.853
BM,"Myanmar (Burma)",22539,119615,Lente,Lente,5500,5,N,N,cfm,"Chin, Falam",5,1,Christianity,95.000,50-100%,47.000,10-50%,A014,23,"Tibetan-Himalayan Peoples",207,C0113,"Kuki-Chin-Mizo (Zo)",2,"Asia, Southeast",ASI,Asia,Y,1,N,,22.917,93.678
BM,"Myanmar (Burma)",20558,116849,Letu,Letu,37000,5,N,N,clj,"Chin, Laitu",3,2,Buddhism,40.000,10-50%,20.000,10-50%,A014,23,"Tibetan-Himalayan Peoples",207,C0113,"Kuki-Chin-Mizo (Zo)",2,"Asia, Southeast",ASI,Asia,Y,1,Y,,20.366648,93.271353
BM,"Myanmar (Burma)",13557,106361,"Maru, Lhaovo",Lhaovo,145000,4,N,N,mhx,"Lhao Vo",5,4,"Ethnic Religions",23.000,10-50%,7.000,5-10%,A014,23,"Tibetan-Himalayan Peoples",317,C0229,"Tibeto-Burman, other",2,"Asia, Southeast",ASI,Asia,Y,2,Y,,25.846819999643,98.347110000326
BM,"Myanmar (Burma)",22540,119616,Likhy,Likhy,6000,5,N,N,xxx,"Language unknown",0,1,Christianity,85.000,50-100%,42.000,10-50%,A014,23,"Tibetan-Himalayan Peoples",207,C0113,"Kuki-Chin-Mizo (Zo)",2,"Asia, Southeast",ASI,Asia,Y,1,N,,21.303,92.85
BM,"Myanmar (Burma)",13076,105802,Lisu,Lisu,345000,5,N,N,lis,Lisu,5,1,Christianity,85.000,50-100%,52.000,50-100%,A014,23,"Tibetan-Himalayan Peoples",212,C0118,Lisu,2,"Asia, Southeast",ASI,Asia,Y,4,Y,,27.313080000142,98.585229999665
BM,"Myanmar (Burma)",13072,105794,"Lisu, Black","Lisu, Black",5100,5,N,N,lis,Lisu,5,1,Christianity,55.000,50-100%,40.000,10-50%,A014,23,"Tibetan-Himalayan Peoples",212,C0118,Lisu,2,"Asia, Southeast",ASI,Asia,Y,1,Y,,23.945886454996,98.587693339876
BM,"Myanmar (Burma)",17366,112756,Lochang,Lochang,1500,5,N,N,xxx,"Language unknown",0,1,Christianity,65.000,50-100%,33.000,10-50%,A012,21,"South Asian Peoples",479,A012,"South Asia Tribal - Naga",2,"Asia, Southeast",ASI,Asia,Y,2,Y,,26.32373,95.4524
BM,"Myanmar (Burma)",22544,119606,Lungwah,Lungwah,1500,5,N,N,cfm,"Chin, Falam",5,1,Christianity,100.000,50-100%,50.000,10-50%,A014,23,"Tibetan-Himalayan Peoples",207,C0113,"Kuki-Chin-Mizo (Zo)",2,"Asia, Southeast",ASI,Asia,Y,1,Y,,22.91,93.67
BM,"Myanmar (Burma)",22545,,Maitai,Maitai,1400,5,N,N,xxx,"Language unknown",0,1,Christianity,85.000,50-100%,42.000,10-50%,A012,21,"South Asian Peoples",479,A012,"South Asia Tribal - Naga",2,"Asia, Southeast",ASI,Asia,Y,1,Y,,26.32373,95.4624
BM,"Myanmar (Burma)",13437,106144,Malay,Malay,27000,1,Y,Y,zlm,Malay,5,6,Islam,0.029,0-0.1%,0.020,0-0.1%,A008,17,"Malay Peoples",215,C0123,Malay,2,"Asia, Southeast",ASI,Asia,Y,22,N,1,16.783235814881,96.200561698863
BM,"Myanmar (Burma)",13513,106268,Meitei,"Manipuri, Ponna",12000,1,Y,N,mni,Meitei,5,5,Hinduism,1.700,0.1-2%,1.500,0.1-2%,A012,21,"South Asian Peoples",442,A012,"South Asia Hindu - other",2,"Asia, Southeast",ASI,Asia,Y,3,N,1,24.13489,94.36093
BM,"Myanmar (Burma)",19594,115358,Matu,Matu,34000,5,N,N,hlt,"Chin, Matu",5,1,Christianity,80.000,50-100%,44.000,10-50%,A014,23,"Tibetan-Himalayan Peoples",207,C0113,"Kuki-Chin-Mizo (Zo)",2,"Asia, Southeast",ASI,Asia,Y,1,Y,,24.429,94.958
